id,currency,symbol,name,logo_url,status,price,price_date,price_timestamp,circulating_supply,max_supply,market_cap,market_cap_dominance,num_exchanges,num_pairs,num_pairs_unmapped,first_candle,first_trade,first_order_book,rank,rank_delta,high,high_timestamp,1d.volume,1d.price_change,1d.price_change_pct,1d.volume_change,1d.volume_change_pct,1d.market_cap_change,1d.market_cap_change_pct,first_priced_at
NEAR,NEAR,NEAR,Near Protocol,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/NEAR.jpg,active,7.53191608,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,477691064,1000000000,3597929008,0.0014,42,94,20,2020-09-27T00:00:00Z,2020-10-14T00:00:00Z,2020-09-30T00:00:00Z,50,-1,10.44770974,2021-09-08T00:00:00Z,256847049.36,-0.19349057,-0.0250,3253091.87,0.0128,-87203413.47,-0.0237,2020-10-28T18:45:07.594685Z
GRT,GRT,GRT,The Graph,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/GRT.jpg,active,0.69587471,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,4956845231,10000000000,3449343220,0.0013,97,200,0,2020-05-23T00:00:00Z,2020-12-17T00:00:00Z,2020-05-23T00:00:00Z,51,0,2.34080033,2021-02-13T00:00:00Z,126423205.85,-0.022307528,-0.0311,5299441.52,0.0438,-110574963.05,-0.0311,
BSV,BSV,BSV,Bitcoin SV,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/BSV.png,active,177.34488410,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,18866433,21000000,3345865355,0.0013,135,618,83,2017-07-09T00:00:00Z,2018-11-08T00:00:00Z,2018-11-13T00:00:00Z,52,0,441.16940932,2021-04-16T00:00:00Z,439279560.87,-2.43224261,-0.0135,82258540.03,0.2304,-45704594.00,-0.0135,
NEO,NEO,NEO,NEO,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/neo.svg,active,46.27814781,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,70530000,100000000,3263997765,0.0012,125,426,2,2016-10-26T00:00:00Z,2017-07-14T00:00:00Z,2018-08-29T00:00:00Z,53,0,190.70051220,2018-01-15T00:00:00Z,286334565.95,-0.97556113,-0.0206,-34070904.71,-0.1063,-68806326.48,-0.0206,
KSM,KSM,KSM,Kusama,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/KSM.jpg,active,338.31574012,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,8980098,10000000,3038108526,0.0011,59,115,0,2019-07-31T00:00:00Z,2020-07-25T00:00:00Z,2019-12-31T00:00:00Z,54,0,597.23820253,2021-05-14T00:00:00Z,132153082.72,-16.38808987,-0.0462,-76705335.49,-0.3673,-147166654.31,-0.0462,
CUSDC,CUSDC,CUSDC,Compound USD Coin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/CUSDC.png,active,0.022233092,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,125500977804,125500977804,2790274744,0.0011,8,22,0,2019-09-22T00:00:00Z,2020-05-18T00:00:00Z,2020-04-09T00:00:00Z,55,1,0.025778576,2020-09-20T00:00:00Z,9467320.78,-0.0000090167282,-0.0004,-21091796.23,-0.6902,14614527.71,0.0053,
UST,UST,UST,TerraUSD,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/UST2.png,active,1.00036775,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,2726451951,2726451951,2727454599,0.0010,22,104,0,2019-06-05T00:00:00Z,2020-12-03T00:00:00Z,2020-11-23T00:00:00Z,56,2,1.04203882,2021-01-31T00:00:00Z,44908934.11,-0.0014774165,-0.0015,2721730.04,0.0645,1339708.23,0.0005,
CDAI,CDAI,CDAI,Compound Dai,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/CDAI.png,active,0.021655814,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,123617533995,123617533995,2677038384,0.0010,8,24,1,2020-03-25T00:00:00Z,2020-05-18T00:00:00Z,2020-04-09T00:00:00Z,57,3,0.024212505,2020-09-20T00:00:00Z,23143738.39,-0.000021061061,-0.0010,11124120.73,0.9255,19796352.32,0.0074,
WAVES,WAVES,WAVES,Waves,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/WAVES.png,active,26.44944678,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,100000000,100000000,2644944678,0.0010,80,1492,6015,2016-06-20T00:00:00Z,2016-11-15T00:00:00Z,2018-08-29T00:00:00Z,58,-1,35.91194387,2021-05-05T00:00:00Z,123237745.33,-1.00920231,-0.0368,-23341890.86,-0.1592,-100920231.42,-0.0368,
LEO,LEO,LEO,UNUS SED LEO,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/leotoken.png,active,2.75854029,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,944138552,985239504,2604444235,0.0010,29,80,1,2019-05-20T00:00:00Z,2019-05-20T00:00:00Z,2019-05-20T00:00:00Z,59,0,3.88277438,2021-05-12T00:00:00Z,22467405.39,-0.082550048,-0.0291,1803503.46,0.0873,-78138684.33,-0.0291,
BLOCKSTACK,BLOCKSTACK,STX,Stacks,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/BLOCKSTACK.png,active,2.06031535,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,1250733022,1352464600,2576904440,0.0010,17,34,0,2017-11-10T00:00:00Z,2017-11-10T00:00:00Z,2019-06-05T00:00:00Z,60,-5,2.69594691,2021-04-14T00:00:00Z,418319640.88,-0.31361442,-0.1321,-384545074.73,-0.4790,-391941978.67,-0.1320,
BITTORRENT,BITTORRENT,BTT,BitTorrent,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/bittorrent.png,active,0.0039044936,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,659071882049,990000000000,2573341961,0.0010,84,206,0,2019-01-30T00:00:00Z,2019-01-31T00:00:00Z,2019-01-31T00:00:00Z,61,1,0.010407179,2021-04-05T00:00:00Z,419576040.87,-0.000099644717,-0.0249,-416050717.91,-0.4979,-65673031.42,-0.0249,
HARMONY,HARMONY,ONE,Harmony,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/harmony.jpg,active,0.23958739,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,10669493247,,2556275991,0.0010,30,111,1225,2017-07-09T00:00:00Z,2018-10-16T00:00:00Z,2019-06-02T00:00:00Z,62,-1,0.25594272,2021-10-10T00:00:00Z,611564096.89,-0.0094879272,-0.0381,93150862.38,0.1797,-100931188.36,-0.0380,
SUSHI,SUSHI,SUSHI,Sushi,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/SUSHI.jpg,active,10.63178396,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,231854974,235527579,2465031995,0.0009,131,363,46,2019-06-03T00:00:00Z,2020-08-28T00:00:00Z,2020-08-28T00:00:00Z,63,0,22.77633936,2021-03-13T00:00:00Z,323917058.50,-0.15846025,-0.0147,68316022.70,0.2673,-36139303.31,-0.0144,
CEL,CEL,CEL,Celsius,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/cel.jpg,active,5.80469744,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,410730516,695658161,2384166373,0.0009,36,88,0,2018-04-24T00:00:00Z,2018-04-24T00:00:00Z,2019-06-12T00:00:00Z,64,1,8.03368727,2021-06-03T00:00:00Z,10279046.72,0.10167598,0.0178,3318779.74,0.4768,41761428.10,0.0178,
AMP2,AMP2,AMP,AMP Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/AMP2.jpg,active,0.047821945,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,48013928909,99436247241,2296119463,0.0009,26,46,1,2015-11-04T00:00:00Z,2017-11-22T00:00:00Z,2018-09-12T00:00:00Z,65,-1,0.10878203,2021-06-16T00:00:00Z,16183536.21,-0.0012633697,-0.0257,-15752689.81,-0.4933,-60659341.98,-0.0257,2020-12-08T16:40:31.111161Z
MKR,MKR,MKR,Maker,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/MKR.svg,active,2513.08970655,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,901311,991328,2265075264,0.0009,145,395,11,2017-12-21T00:00:00Z,2017-12-21T00:00:00Z,2018-09-07T00:00:00Z,66,0,5991.16323587,2021-05-03T00:00:00Z,107851470.78,-84.45213589,-0.0325,-41647149.28,-0.2786,-76117634.60,-0.0325,
RUNE,RUNE,RUNE,Thorchain,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/RUNE.png,active,7.76917784,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,262741793,500000000,2041287716,0.0008,26,60,0,2019-07-20T00:00:00Z,2019-07-20T00:00:00Z,2019-07-26T00:00:00Z,67,0,20.35381930,2021-05-18T00:00:00Z,133471903.34,-0.28398618,-0.0353,35601738.32,0.3638,-74615038.11,-0.0353,
OMG,OMG,OMG,OMG Network,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/OMG.jpeg,active,14.36312919,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,140245398,140245398,2014362773,0.0008,184,498,2,2017-06-19T00:00:00Z,2017-06-19T00:00:00Z,2018-08-29T00:00:00Z,68,4,25.66565788,2018-01-13T00:00:00Z,1485874716.27,0.70115490,0.0513,501613273.03,0.5096,98333748.17,0.0513,
HELIUM,HELIUM,HNT,Helium,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/HELIUM.jpeg,active,19.43997817,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,102831548,,1999043051,0.0008,15,29,0,2020-04-17T00:00:00Z,2020-09-15T00:00:00Z,2020-04-17T00:00:00Z,69,0,26.38190367,2021-08-23T00:00:00Z,17601245.52,-0.12763822,-0.0065,6359113.64,0.5657,-11622220.98,-0.0058,
1INCH,1INCH,1INCH,1inch,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/1INCH.jpg,active,2.98782080,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,668517282,1500000000,1997409836,0.0008,87,223,6,2020-12-24T00:00:00Z,2020-12-25T00:00:00Z,2020-12-25T00:00:00Z,70,-2,7.50520967,2021-05-08T00:00:00Z,112045111.21,-0.12190065,-0.0392,17678739.07,0.1873,-81492687.93,-0.0392,2020-12-28T18:53:34.959468Z
DASH,DASH,DASH,Dash,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/dash.svg,active,186.54424929,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,10374758,18920000,1935351374,0.0007,196,819,173,2014-02-07T00:00:00Z,2014-02-07T00:00:00Z,2018-08-29T00:00:00Z,71,-1,1440.11316833,2017-12-20T00:00:00Z,434611266.03,-5.17871912,-0.0270,33547214.80,0.0836,-53454226.56,-0.0269,
COMP,COMP,COMP,Compound,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/COMP.png,active,311.28451427,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,6091518,10000000,1896195282,0.0007,137,364,9,2020-06-15T00:00:00Z,2020-06-15T00:00:00Z,2020-06-15T00:00:00Z,72,-1,855.72503645,2021-05-11T00:00:00Z,154573437.47,-10.13416974,-0.0315,-19688797.25,-0.1130,-61414447.18,-0.0314,
DCR,DCR,DCR,Decred,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/dcr.svg,active,136.84831933,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,13392599,21000000,1832754717,0.0007,50,115,0,2016-02-09T00:00:00Z,2016-05-16T00:00:00Z,2018-09-12T00:00:00Z,73,0,246.16772008,2021-04-16T00:00:00Z,19500660.28,0.35107383,0.0026,4044367.95,0.2617,5076080.66,0.0028,
OMI,OMI,OMI,ECOMI,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/OMI.png,active,0.0080834067,2021-10-11T00:00:00Z,2021-10-11T13:25:00Z,217682501401,750000000000,1759616183,0.0007,4,7,0,2019-10-01T00:00:00Z,2021-03-23T00:00:00Z,2020-02-14T00:00:00Z,74,2,0.013133223,2021-03-19T00:00:00Z,14781856.33,-0.0000020008774,-0.0002,438902.60,0.0306,-435556.00,-0.0002,2021-02-02T14:53:17.269368Z
CELO,CELO,CELO,Celo,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/CELO.svg,active,5.68679998,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,306819314,1000000000,1744820069,0.0007,26,75,75,2020-05-15T00:00:00Z,2020-08-28T00:00:00Z,2020-05-21T00:00:00Z,75,-1,7.61650636,2021-09-24T00:00:00Z,61685366.11,-0.16917289,-0.0289,6066240.10,0.1091,-51905511.03,-0.0289,
SNX,SNX,SNX,Synthetix Network Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/SNX.png,active,9.82518132,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,175368076,235186817,1723023142,0.0007,123,343,7,2018-03-15T00:00:00Z,2018-03-15T00:00:00Z,2019-05-15T00:00:00Z,76,-1,27.15919448,2021-02-12T00:00:00Z,86231385.00,-0.27644982,-0.0274,-2935768.30,-0.0329,-48414873.92,-0.0273,
CHZ,CHZ,CHZ,Chiliz,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/CHZ.png,active,0.31645504,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,5344064580,8888888888,1691156187,0.0006,85,225,2,2019-06-29T00:00:00Z,2019-06-29T00:00:00Z,2019-07-17T00:00:00Z,77,0,0.71676784,2021-04-16T00:00:00Z,222947764.70,-0.0083332182,-0.0257,-4350094.90,-0.0191,-44533256.06,-0.0257,
HOT,HOT,HOT,Holo,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/hot.png,active,0.0094310107,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,177619433541,177619433541,1675130775,0.0006,78,225,0,2018-04-29T00:00:00Z,2018-04-29T00:00:00Z,2018-08-29T00:00:00Z,78,0,0.028689560,2021-04-05T00:00:00Z,99824480.79,-0.00013210877,-0.0138,-63833880.05,-0.3900,-23465085.05,-0.0138,
TFUEL,TFUEL,TFUEL,Theta Fuel,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/TFUEL.png,active,0.30213232,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,5446130554,5446130554,1645452051,0.0006,19,31,0,2019-03-19T00:00:00Z,2019-03-19T00:00:00Z,2019-03-22T00:00:00Z,79,0,0.58981047,2021-06-20T00:00:00Z,67311343.37,-0.0033616725,-0.0110,28251270.72,0.7233,-17959638.88,-0.0108,
XEM,XEM,XEM,NEM,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/xem.svg,active,0.18152485,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,8999999999,8999999999,1633723616,0.0006,84,199,1,2015-03-31T00:00:00Z,2015-03-31T00:00:00Z,2018-08-29T00:00:00Z,80,0,1.81231996,2018-01-07T00:00:00Z,118633685.88,0.0031356804,0.0176,49596081.41,0.7184,28221123.42,0.0176,
ICX,ICX,ICX,ICON,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/ICX.png,active,2.24210701,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,672262799,800460000,1507285131,0.0006,52,121,1,2017-09-22T00:00:00Z,2017-09-22T00:00:00Z,2018-08-29T00:00:00Z,81,1,12.31840536,2018-01-09T00:00:00Z,126669571.87,-0.011062716,-0.0049,25390860.63,0.2507,-7157492.30,-0.0047,
ENJ,ENJ,ENJ,Enjin Coin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/enj.svg,active,1.60083767,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,934340660,1000000000,1495727723,0.0006,122,270,0,2017-11-01T00:00:00Z,2017-11-01T00:00:00Z,2018-08-29T00:00:00Z,82,-1,3.50612083,2021-04-09T00:00:00Z,101806563.85,-0.064944203,-0.0390,4169562.05,0.0427,-60680009.45,-0.0390,
XDCE,XDCE,XDC,XinFin Digital Contract,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/XDCE.jpg,active,0.11984556,2021-10-11T00:00:00Z,2021-10-11T13:25:00Z,12301156448,37701156448,1474239017,0.0006,33,73,0,2018-04-05T00:00:00Z,2018-04-05T00:00:00Z,2019-06-04T00:00:00Z,83,0,0.18339960,2021-08-20T00:00:00Z,3999759.00,-0.00060725900,-0.0050,-714708.19,-0.1516,-7442722.66,-0.0050,
ECOIN2,ECOIN2,ECOIN,Ecoin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/ECOIN2.jpg,active,0.0088955443,2021-10-11T00:00:00Z,2021-10-11T13:20:00Z,161140883299,1000000000000,1433435865,0.0005,3,4,0,2020-03-20T00:00:00Z,2020-03-20T00:00:00Z,2020-03-27T00:00:00Z,84,16,0.0092331423,2021-10-10T00:00:00Z,60332.82,0.0020856077,0.3063,40033.18,1.9721,336076672.48,0.3063,
ZEC,ZEC,ZEC,Zcash,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/zec.svg,active,122.30180963,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,11670196,21000000,1427286038,0.0005,168,473,65,2016-09-15T00:00:00Z,2016-09-15T00:00:00Z,2018-08-29T00:00:00Z,85,-1,2072.64520749,2016-10-29T00:00:00Z,268854475.75,-2.97682286,-0.0238,11918527.90,0.0464,-34308676.71,-0.0235,
DYDX,DYDX,DYDX,dYdX,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/DYDX.jpg,active,24.83564975,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,56314608,1000000000,1398609877,0.0005,41,67,0,2021-01-09T00:00:00Z,2021-01-16T00:00:00Z,2021-01-09T00:00:00Z,86,0,26.78357859,2021-09-29T00:00:00Z,1377825681.67,0.78917841,0.0328,765554504.86,1.2504,46760297.74,0.0346,2021-09-08T17:06:35.411276Z
QTUM,QTUM,QTUM,Qtum,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/qtum.svg,active,13.29741878,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,103803467,107822406,1380318171,0.0005,107,300,2,2017-05-31T00:00:00Z,2017-05-31T00:00:00Z,2018-08-29T00:00:00Z,87,-2,71.79202576,2018-01-06T00:00:00Z,399633415.59,-0.43080158,-0.0314,-193178817.29,-0.3259,-44682784.06,-0.0314,
TUSD,TUSD,TUSD,TrueUSD,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/tusd.svg,active,1.00010620,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,1308069209,1308069209,1308208128,0.0005,120,755,54,2018-03-06T00:00:00Z,2018-03-06T00:00:00Z,2018-08-29T00:00:00Z,88,-1,1.08791632,2018-05-21T00:00:00Z,65139330.35,-0.0033647726,-0.0034,-1660026.90,-0.0249,-4180793.00,-0.0032,
TTT2,TTT2,TTT,The Transfer Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/TTT2.png,active,12.38249011,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,104789400,2000000000,1297553709,0.0005,9,12,0,2019-06-04T00:00:00Z,2020-08-04T00:00:00Z,2019-06-04T00:00:00Z,89,4,16.26745925,2021-06-15T00:00:00Z,1310911.24,0.29573356,0.0245,46581.83,0.0368,30989742.13,0.0245,
FLOW2,FLOW2,FLOW,Flow,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/FLOW2.jpg,active,18.85484328,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,66913753,1368390492,1261648333,0.0005,25,45,0,2021-01-27T00:00:00Z,2021-01-27T00:00:00Z,2021-01-27T00:00:00Z,90,-1,39.16128138,2021-03-04T00:00:00Z,121382129.74,-0.65533499,-0.0336,2009069.00,0.0168,-43850923.71,-0.0336,2021-01-28T14:38:49.921753Z
HT,HT,HT,Huobi Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/ht.jpg,active,7.66006707,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,164081489,500000000,1256875212,0.0005,75,482,6885,2018-06-16T00:00:00Z,2018-06-16T00:00:00Z,2019-02-15T00:00:00Z,91,0,34.97067558,2021-05-12T00:00:00Z,144299003.89,-0.11041419,-0.0142,464955.17,0.0032,-18116925.34,-0.0142,
BTG,BTG,BTG,Bitcoin Gold,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/btg.svg,active,70.68204149,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,17513924,21000000,1237919903,0.0005,63,160,2,2017-10-24T00:00:00Z,2017-10-24T00:00:00Z,2018-08-29T00:00:00Z,92,3,431.15602403,2017-12-20T00:00:00Z,107865864.37,1.65811498,0.0240,47499971.60,0.7869,29040099.73,0.0240,
IOST,IOST,IOST,IOStoken,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/iost.svg,active,0.054167130,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,22799487886,22799487886,1234982826,0.0005,67,165,0,2018-01-24T00:00:00Z,2018-01-24T00:00:00Z,2018-08-29T00:00:00Z,93,-3,0.10092469,2018-01-25T00:00:00Z,177728369.32,-0.0026268700,-0.0463,-15103362.35,-0.0783,-59784757.20,-0.0462,
ZIL,ZIL,ZIL,Zilliqa,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/zil.svg,active,0.096897285,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,12602051211,21000000000,1221104554,0.0005,92,263,1,2018-01-25T00:00:00Z,2018-01-25T00:00:00Z,2018-08-29T00:00:00Z,94,-2,0.23718592,2021-04-16T00:00:00Z,67833430.37,-0.0038140619,-0.0379,-4279575.41,-0.0593,-47644332.36,-0.0376,
YFI,YFI,YFI,yearn.finance,https://nomics-api.s3.us-east-2.amazonaws.com/static/images/currencies/YFI.png,active,33779.57923202,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,35693,36666,1205681853,0.0005,125,356,22,2020-07-18T00:00:00Z,2020-07-18T00:00:00Z,2020-07-21T00:00:00Z,95,-1,83011.53342353,2021-05-11T00:00:00Z,233711020.74,-823.57652488,-0.0238,32433484.56,0.1611,-29395608.04,-0.0238,
KOKO,KOKO,KOKO,KokoSwap,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/KOKO.png,active,5.65674323,2021-10-11T00:00:00Z,2021-10-11T13:20:00Z,211559570,257812500,1196738169,0.0005,2,4,0,2021-05-03T00:00:00Z,2021-05-03T00:00:00Z,,96,-8,7.64242308,2021-08-28T00:00:00Z,5265149.82,-0.51932170,-0.0841,-6643118.23,-0.5579,-109867476.18,-0.0841,2021-05-04T05:11:48.74667Z
CRV,CRV,CRV,Curve DAO Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/CRV2.jpg,active,2.74075695,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,416689938,1606959227,1142045843,0.0004,103,280,24,2020-08-12T00:00:00Z,2020-08-12T00:00:00Z,2020-08-14T00:00:00Z,97,-1,11.25108592,2020-08-14T00:00:00Z,209228833.38,-0.067049263,-0.0239,-46368967.67,-0.1814,-27214302.02,-0.0233,
MINA,MINA,MINA,Mina Protocol,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/MINA.png,active,4.34171709,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,261440690,861338333,1135101511,0.0004,23,33,0,2021-04-13T00:00:00Z,2021-04-13T00:00:00Z,2021-04-15T00:00:00Z,98,-1,44.98585339,2021-05-16T00:00:00Z,61691385.53,-0.037954873,-0.0087,9403914.67,0.1799,-5326972.94,-0.0047,2021-04-14T14:25:23.039277Z
RVN,RVN,RVN,RavenCoin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/rvn.png,active,0.11031745,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,9841135000,21000000000,1085648948,0.0004,62,170,0,2018-05-16T00:00:00Z,2018-05-16T00:00:00Z,2018-09-12T00:00:00Z,99,-1,0.23480114,2021-04-14T00:00:00Z,49370773.98,-0.0038402930,-0.0336,-1576666.44,-0.0309,-36973189.25,-0.0329,
BAT,BAT,BAT,Basic Attention Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/bat.svg,active,0.72248598,2021-10-11T00:00:00Z,2021-10-11T13:26:00Z,1490942950,1500000000,1077185371,0.0004,199,559,8,2017-06-03T00:00:00Z,2017-10-01T00:00:00Z,2018-08-29T00:00:00Z,100,-1,1.55190197,2021-04-09T00:00:00Z,71567177.64,-0.016235490,-0.0220,-7746913.36,-0.0977,-24206189.14,-0.0220,